time,Temps moyen entre les vagues,Direction moyenne des vagues,Période des vagues énergétiques,Hauteur moyenne des vagues les plus hautes
2017-11-21 08:00:00,10.68130907773746,0.25606035899926893,11.882181889978126,1.0085951288994597
2017-11-21 09:00:00,10.003681529189116,0.24919545867233986,11.805024821676811,0.9768889492016575
2017-11-21 10:00:00,9.433634733750095,0.2372916198535321,11.706979928255251,0.9461208221576367
2017-11-21 11:00:00,8.643834570679228,0.21440878499469232,11.512168987848064,0.9192925162594969
2017-11-21 12:00:00,8.019560078550956,0.18425054074140543,11.365954212006347,0.8945279261996752
2017-11-21 13:00:00,7.633187739640042,0.1560016429734415,11.257252264952008,0.868637672955316
2017-11-21 14:00:00,7.341932530002613,0.13123730311518722,11.173700964471028,0.843310251303226
2017-11-21 15:00:00,7.089598812343759,0.10848791474841617,11.107627231947802,0.8194837138971858
2017-11-21 16:00:00,6.960370712572198,0.09236644031530765,11.053063117347978,0.7962200080834139
2017-11-21 17:00:00,6.958184111899244,0.08482179083737192,11.006172081363752,0.7746447970464478
2017-11-21 18:00:00,6.968023814927536,0.08023529568385092,10.96354386683264,0.757572238747632
2017-11-21 19:00:00,6.920355920257145,0.07507346216250861,10.921341934446838,0.7470660490252827
2017-11-21 20:00:00,6.812775167147825,0.06876183551623921,10.876156027043859,0.743689059471671
2017-11-21 21:00:00,6.652934657954911,0.06034209382763012,10.82372332317059,0.7474412700867958
2017-11-21 22:00:00,6.39294783794072,0.045789128141579385,10.757649590647365,0.7588855124629257
2017-11-21 23:00:00,6.126182555840372,0.02442166720258022,10.66557264726016,0.7783970076615727
2017-11-22 00:00:00,5.940102838572015,0.0024677696893832864,10.484829017648241,0.8029739871906383
2017-11-22 01:00:00,5.84258044855828,-0.014598196323988892,10.344155909695568,0.8316783983963401
2017-11-22 02:00:00,5.813061339473406,-0.024088419644190086,10.246963580564628,0.8620713043788486
2017-11-22 03:00:00,5.803877616647001,-0.029839068516633514,10.176627026588292,0.8958411999149689
2017-11-22 04:00:00,5.820058461626858,-0.03405559416552334,10.124620604860336,0.9328004744739449
2017-11-22 05:00:00,5.842799108625576,-0.039421194904390736,10.0849763653464,0.9733243491172896
2017-11-22 06:00:00,5.817434540819313,-0.05531909618679082,10.055136615174622,1.0215402555216384
2017-11-22 07:00:00,5.740903517265935,-0.08783293072621846,10.033396225763752,1.0804499621790935
2017-11-22 08:00:00,5.670494975596827,-0.12948088737747238,10.376127070593903,1.149490637497384
2017-11-22 09:00:00,5.664809813847148,-0.1667434423333998,12.444021757498195,1.223784407676848
2017-11-22 10:00:00,5.745714038746433,-0.1816605628671692,14.619765827166207,1.2943259672411882
2017-11-22 11:00:00,5.831428785126217,-0.19023336863697254,14.648753013047363,1.3656179689285537
2017-11-22 12:00:00,5.899213405987781,-0.20527091913575068,14.631701727234917,1.4436639497231427
2017-11-22 13:00:00,5.962624825503438,-0.21904417419137814,14.580121587652272,1.5267754148481503
2017-11-22 14:00:00,6.0116046805776,-0.23445198756352437,14.493586312154111,1.615890416957356
2017-11-22 15:00:00,6.064520416863078,-0.24664326014842347,14.366127950706083,1.7046301980050504
2017-11-22 16:00:00,6.165541367953538,-0.24729362413369702,14.175579831752009,1.7901806000298883
2017-11-22 17:00:00,6.338501481184173,-0.23212114705605838,13.574095724718003,1.8729168440933828
2017-11-22 18:00:00,6.5232692380487585,-0.20630301632035303,13.392925812960772,1.957341582933684
2017-11-22 19:00:00,6.692949450269963,-0.1775104698483839,13.295307201684524,2.044955700796841
2017-11-22 20:00:00,6.877935867201844,-0.14628918270582553,13.226675776289431,2.129192829106385
2017-11-22 21:00:00,7.076697868373333,-0.11101558027898309,13.179784740305207,2.204424651939631
2017-11-22 22:00:00,7.264964186314644,-0.07741788752394149,13.156765504458406,2.268962674519772
2017-11-22 23:00:00,7.400533428037772,-0.053021375988753075,13.160602043766207,2.3181166335779024
2017-11-23 00:00:00,7.4530118441886595,-0.04277412807645028,13.18788410106612,2.349635202744948
2017-11-23 01:00:00,7.442953481093072,-0.044402524151843356,13.224544365562876,2.3695219190051082
2017-11-23 02:00:00,7.4228367549018985,-0.05177665954862788,13.256515526461211,2.3860316457116557
2017-11-23 03:00:00,7.457603705601862,-0.05359583283396565,13.275698223000212,2.402353761887447
2017-11-23 04:00:00,7.56955766005709,-0.04363623454682221,13.279108480162702,2.4169873832864326
2017-11-23 05:00:00,7.730491469586481,-0.026484631143208277,13.268877708675234,2.429744899377856
2017-11-23 06:00:00,7.885958777433486,-0.007791217045737816,13.247563601409677,2.4402510891002045
2017-11-23 07:00:00,7.990478289600672,0.006398773301168553,13.216871286947276,2.448881173514991
2017-11-23 08:00:00,8.037927524203766,0.012151266367472716,13.177227047433341,2.455822763152971
2017-11-23 09:00:00,8.04011412487672,0.00764517132116653,13.129909729303805,2.4622015211986827
2017-11-23 10:00:00,8.027213180906294,-0.0037643630683114426,13.073214203977425,2.4648280686292696
2017-11-23 11:00:00,7.9902596295333765,-0.024375972602989276,13.004582778582332,2.467829837121369
2017-11-23 12:00:00,7.852503787137295,-0.06230614375822438,12.918473785229484,2.4815254058665737
2017-11-23 13:00:00,7.615476274189117,-0.12225204007141736,12.718547459078565,2.5117307013183257
2017-11-23 14:00:00,7.328594265897595,-0.20714728883776057,12.504553822132376,2.5640740393993124
2017-11-23 15:00:00,7.123272462707246,-0.2993028840734917,12.35919161058128,2.628424451448697
2017-11-23 16:00:00,7.0780098287771045,-0.3585954115301897,12.256457613561299,2.6773907999760715
2017-11-23 17:00:00,7.08675623146892,-0.3780272104557939,12.179726827405295,2.704406716404968
2017-11-23 18:00:00,7.084569630795966,-0.37811597309786865,12.119621044916425,2.7141624640042914
